year,month,state,city,code,arrivals,nights,,
1997,12,NRW,Münster,5515,28316,84249,,
1996,1,NRW,Münster,5515,20857,80893,,
1996,2,NRW,Münster,5515,25572,77349,,
1996,3,NRW,Münster,5515,30658,99901,,
1996,4,NRW,Münster,5515,27348,93642,,
1996,5,NRW,Münster,5515,34467,101785,,
1996,6,NRW,Münster,5515,33661,100538,,
1996,7,NRW,Münster,5515,24000,75407,,
1996,8,NRW,Münster,5515,27508,80383,,
1996,9,NRW,Münster,5515,35092,106029,,
1996,10,NRW,Münster,5515,35350,107595,,
1996,11,NRW,Münster,5515,33830,99212,,
1996,12,NRW,Münster,5515,24833,78725,,
1995,1,NRW,Münster,5515,22716,94390,,
1995,2,NRW,Münster,5515,24397,96946,,
1995,3,NRW,Münster,5515,29090,112155,,
1995,4,NRW,Münster,5515,26946,91454,,
1995,5,NRW,Münster,5515,35566,115309,,
1995,6,NRW,Münster,5515,35896,109233,,
1995,7,NRW,Münster,5515,27135,74287,,
1995,8,NRW,Münster,5515,26440,75833,,
1995,9,NRW,Münster,5515,36827,111253,,
1995,10,NRW,Münster,5515,32858,104647,,
1995,11,NRW,Münster,5515,32680,97267,,
1995,12,NRW,Münster,5515,27335,87290,,
2024,1,NRW,Bielefeld,5711,20222,40632,,
2024,2,NRW,Bielefeld,5711,21965,42883,,
2024,3,NRW,Bielefeld,5711,24642,48763,,
2024,4,NRW,Bielefeld,5711,26053,49917,,
2024,5,NRW,Bielefeld,5711,28321,55242,,
2024,6,NRW,Bielefeld,5711,33482,61814,,
2024,7,NRW,Bielefeld,5711,,,,
2024,8,NRW,Bielefeld,5711,,,,
2024,9,NRW,Bielefeld,5711,,,,
2024,10,NRW,Bielefeld,5711,,,,
2024,11,NRW,Bielefeld,5711,,,,
2024,12,NRW,Bielefeld,5711,,,,
2023,1,NRW,Bielefeld,5711,17689,38478,,
2023,2,NRW,Bielefeld,5711,20428,40813,,
2023,3,NRW,Bielefeld,5711,23478,48181,,
2023,4,NRW,Bielefeld,5711,25549,51229,,
2023,5,NRW,Bielefeld,5711,29028,55806,,
2023,6,NRW,Bielefeld,5711,28275,54687,,
2023,7,NRW,Bielefeld,5711,23129,49941,,
2023,8,NRW,Bielefeld,5711,28286,57860,,
2023,9,NRW,Bielefeld,5711,34066,63705,,
2023,10,NRW,Bielefeld,5711,25916,53257,,
2023,11,NRW,Bielefeld,5711,28440,52348,,
2023,12,NRW,Bielefeld,5711,23000,43681,,
2022,1,NRW,Bielefeld,5711,12579,28956,,
2022,2,NRW,Bielefeld,5711,12413,27649,,
2022,3,NRW,Bielefeld,5711,18761,40173,,
2022,4,NRW,Bielefeld,5711,21027,45546,,
2022,5,NRW,Bielefeld,5711,28764,57812,,
2022,6,NRW,Bielefeld,5711,29023,59968,,
2022,7,NRW,Bielefeld,5711,24024,54636,,
2022,8,NRW,Bielefeld,5711,27913,57296,,
2022,9,NRW,Bielefeld,5711,30980,61133,,
2022,10,NRW,Bielefeld,5711,26488,57464,,
2022,11,NRW,Bielefeld,5711,25827,51931,,
2022,12,NRW,Bielefeld,5711,20430,40265,,
2021,1,NRW,Bielefeld,5711,3705,10965,,
2021,2,NRW,Bielefeld,5711,4025,11160,,
2021,3,NRW,Bielefeld,5711,6013,13938,,
2021,4,NRW,Bielefeld,5711,4869,11771,,
2021,5,NRW,Bielefeld,5711,6244,12923,,
2021,6,NRW,Bielefeld,5711,12553,24836,,
2021,7,NRW,Bielefeld,5711,18628,40345,,
2021,8,NRW,Bielefeld,5711,21491,41658,,
2021,9,NRW,Bielefeld,5711,27352,53411,,
2021,10,NRW,Bielefeld,5711,26266,56079,,
2021,11,NRW,Bielefeld,5711,20790,43302,,
2021,12,NRW,Bielefeld,5711,11741,29426,,
2020,1,NRW,Bielefeld,5711,27458,47610,,
2020,2,NRW,Bielefeld,5711,28103,49701,,
2020,3,NRW,Bielefeld,5711,12989,25457,,
2020,4,NRW,Bielefeld,5711,2181,6292,,
2020,5,NRW,Bielefeld,5711,5201,12046,,
2020,6,NRW,Bielefeld,5711,10575,20879,,
2020,7,NRW,Bielefeld,5711,13784,29700,,
2020,8,NRW,Bielefeld,5711,16333,32605,,
2020,9,NRW,Bielefeld,5711,19355,37525,,
2020,10,NRW,Bielefeld,5711,14208,29413,,
2020,11,NRW,Bielefeld,5711,6680,15991,,
2020,12,NRW,Bielefeld,5711,4238,11380,,
2019,1,NRW,Bielefeld,5711,26263,47895,,
2019,2,NRW,Bielefeld,5711,27379,49109,,
2019,3,NRW,Bielefeld,5711,32011,56166,,
2019,4,NRW,Bielefeld,5711,29121,53738,,
2019,5,NRW,Bielefeld,5711,34525,60868,,
2019,6,NRW,Bielefeld,5711,35752,66137,,
2019,7,NRW,Bielefeld,5711,30328,57558,,
2019,8,NRW,Bielefeld,5711,30077,59015,,
2019,9,NRW,Bielefeld,5711,40496,69989,,
2019,10,NRW,Bielefeld,5711,33881,63433,,
2019,11,NRW,Bielefeld,5711,36904,62724,,
2019,12,NRW,Bielefeld,5711,28037,47526,,
2018,1,NRW,Bielefeld,5711,27626,48431,,
2018,2,NRW,Bielefeld,5711,27675,48233,,
2018,3,NRW,Bielefeld,5711,29589,53101,,
2018,4,NRW,Bielefeld,5711,31410,56159,,
2018,5,NRW,Bielefeld,5711,28861,52797,,
2018,6,NRW,Bielefeld,5711,38119,68946,,
2018,7,NRW,Bielefeld,5711,28608,55924,,
2018,8,NRW,Bielefeld,5711,27829,56717,,
2018,9,NRW,Bielefeld,5711,39659,69026,,
2018,10,NRW,Bielefeld,5711,32851,58676,,
2018,11,NRW,Bielefeld,5711,35079,59570,,
2018,12,NRW,Bielefeld,5711,29095,52323,,
2017,1,NRW,Bielefeld,5711,26154,47899,,
2017,2,NRW,Bielefeld,5711,26058,51704,,
2017,3,NRW,Bielefeld,5711,32356,63925,,
2017,4,NRW,Bielefeld,5711,29140,57135,,
2017,5,NRW,Bielefeld,5711,33602,65415,,
2017,6,NRW,Bielefeld,5711,32055,62395,,
2017,7,NRW,Bielefeld,5711,28250,59109,,
2017,8,NRW,Bielefeld,5711,25953,55935,,
2017,9,NRW,Bielefeld,5711,38219,71839,,
2017,10,NRW,Bielefeld,5711,32768,63303,,
2017,11,NRW,Bielefeld,5711,32331,57964,,
2017,12,NRW,Bielefeld,5711,27549,48622,,
2016,1,NRW,Bielefeld,5711,20650,39372,,
2016,2,NRW,Bielefeld,5711,23190,42680,,
2016,3,NRW,Bielefeld,5711,24612,47023,,
2016,4,NRW,Bielefeld,5711,30207,53000,,
2016,5,NRW,Bielefeld,5711,28114,50566,,
2016,6,NRW,Bielefeld,5711,33026,59410,,
2016,7,NRW,Bielefeld,5711,24229,47721,,
2016,8,NRW,Bielefeld,5711,25791,53368,,
2016,9,NRW,Bielefeld,5711,33925,62675,,
2016,10,NRW,Bielefeld,5711,31857,60444,,
2016,11,NRW,Bielefeld,5711,32234,56917,,
2016,12,NRW,Bielefeld,5711,25313,46810,,
2015,1,NRW,Bielefeld,5711,21847,40755,,
2015,2,NRW,Bielefeld,5711,22515,41059,,
2015,3,NRW,Bielefeld,5711,26243,47016,,
2015,4,NRW,Bielefeld,5711,25207,46385,,
2015,5,NRW,Bielefeld,5711,27816,52377,,
2015,6,NRW,Bielefeld,5711,29717,56001,,
2015,7,NRW,Bielefeld,5711,20469,39924,,
2015,8,NRW,Bielefeld,5711,25060,49842,,
2015,9,NRW,Bielefeld,5711,29564,56029,,
2015,10,NRW,Bielefeld,5711,27633,51846,,
2015,11,NRW,Bielefeld,5711,27841,50150,,
2015,12,NRW,Bielefeld,5711,22061,41773,,
2014,1,NRW,Bielefeld,5711,21501,38217,,
2014,2,NRW,Bielefeld,5711,23254,43267,,
2014,3,NRW,Bielefeld,5711,26642,47360,,
2014,4,NRW,Bielefeld,5711,21448,40502,,
2014,5,NRW,Bielefeld,5711,28791,53053,,
2014,6,NRW,Bielefeld,5711,28202,51520,,
2014,7,NRW,Bielefeld,5711,21442,42769,,
2014,8,NRW,Bielefeld,5711,23269,46737,,
2014,9,NRW,Bielefeld,5711,32014,56636,,
2014,10,NRW,Bielefeld,5711,27315,50356,,
2014,11,NRW,Bielefeld,5711,26902,49678,,
2014,12,NRW,Bielefeld,5711,22387,41994,,
2013,1,NRW,Bielefeld,5711,21805,41188,,
2013,2,NRW,Bielefeld,5711,21045,39091,,
2013,3,NRW,Bielefeld,5711,25945,48006,,
2013,4,NRW,Bielefeld,5711,25591,45066,,
2013,5,NRW,Bielefeld,5711,26005,47428,,
2013,6,NRW,Bielefeld,5711,28804,52612,,
2013,7,NRW,Bielefeld,5711,24399,49797,,
2013,8,NRW,Bielefeld,5711,20533,43292,,
2013,9,NRW,Bielefeld,5711,30614,54300,,
2013,10,NRW,Bielefeld,5711,28545,53756,,
2013,11,NRW,Bielefeld,5711,28941,51090,,
2013,12,NRW,Bielefeld,5711,22486,40541,,
2012,1,NRW,Bielefeld,5711,21190,38145,,
2012,2,NRW,Bielefeld,5711,21971,41363,,
2012,3,NRW,Bielefeld,5711,25705,44901,,
2012,4,NRW,Bielefeld,5711,23640,41814,,
2012,5,NRW,Bielefeld,5711,24907,43952,,
2012,6,NRW,Bielefeld,5711,27482,49681,,
2012,7,NRW,Bielefeld,5711,20921,42750,,
2012,8,NRW,Bielefeld,5711,22149,44901,,
2012,9,NRW,Bielefeld,5711,28964,54317,,
2012,10,NRW,Bielefeld,5711,26339,47092,,
2012,11,NRW,Bielefeld,5711,27489,48018,,
2012,12,NRW,Bielefeld,5711,21364,39627,,
2011,1,NRW,Bielefeld,5711,20126,36039,,
2011,2,NRW,Bielefeld,5711,21775,40106,,
2011,3,NRW,Bielefeld,5711,24486,44481,,
2011,4,NRW,Bielefeld,5711,21669,39653,,
2011,5,NRW,Bielefeld,5711,25858,45674,,
2011,6,NRW,Bielefeld,5711,24254,43936,,
2011,7,NRW,Bielefeld,5711,23020,44597,,
2011,8,NRW,Bielefeld,5711,18195,36341,,
2011,9,NRW,Bielefeld,5711,30229,54390,,
2011,10,NRW,Bielefeld,5711,26332,46737,,
2011,11,NRW,Bielefeld,5711,26263,46501,,
2011,12,NRW,Bielefeld,5711,21266,36963,,
2010,1,NRW,Bielefeld,5711,19347,32707,,
2010,2,NRW,Bielefeld,5711,20763,36541,,
2010,3,NRW,Bielefeld,5711,23579,41957,,
2010,4,NRW,Bielefeld,5711,22602,40122,,
2010,5,NRW,Bielefeld,5711,24978,43540,,
2010,6,NRW,Bielefeld,5711,24888,44674,,
2010,7,NRW,Bielefeld,5711,19793,39184,,
2010,8,NRW,Bielefeld,5711,19907,39541,,
2010,9,NRW,Bielefeld,5711,29587,50169,,
2010,10,NRW,Bielefeld,5711,26182,44146,,
2010,11,NRW,Bielefeld,5711,26758,43684,,
2010,12,NRW,Bielefeld,5711,20962,35795,,
2009,1,NRW,Bielefeld,5711,19986,34968,,
2009,2,NRW,Bielefeld,5711,21110,36819,,
2009,3,NRW,Bielefeld,5711,23493,40741,,
2009,4,NRW,Bielefeld,5711,19986,35880,,
2009,5,NRW,Bielefeld,5711,24494,45044,,
2009,6,NRW,Bielefeld,5711,24302,44297,,
2009,7,NRW,Bielefeld,5711,16990,36858,,
2009,8,NRW,Bielefeld,5711,20911,43472,,
2009,9,NRW,Bielefeld,5711,28699,51398,,
2009,10,NRW,Bielefeld,5711,24315,44338,,
2009,11,NRW,Bielefeld,5711,26010,41921,,
2009,12,NRW,Bielefeld,5711,19196,32131,,
2008,1,NRW,Bielefeld,5711,22496,41030,,
2008,2,NRW,Bielefeld,5711,22253,39564,,
2008,3,NRW,Bielefeld,5711,21274,38762,,
2008,4,NRW,Bielefeld,5711,25387,44658,,
2008,5,NRW,Bielefeld,5711,24245,43436,,
2008,6,NRW,Bielefeld,5711,24451,42779,,
2008,7,NRW,Bielefeld,5711,18017,34736,,
2008,8,NRW,Bielefeld,5711,24538,44655,,
2008,9,NRW,Bielefeld,5711,29189,52906,,
2008,10,NRW,Bielefeld,5711,25943,47629,,
2008,11,NRW,Bielefeld,5711,25520,42489,,
2008,12,NRW,Bielefeld,5711,18873,31543,,
2007,1,NRW,Bielefeld,5711,21418,37435,,
2007,2,NRW,Bielefeld,5711,21084,37378,,
2007,3,NRW,Bielefeld,5711,25382,44762,,
2007,4,NRW,Bielefeld,5711,21433,38868,,
2007,5,NRW,Bielefeld,5711,25830,45911,,
2007,6,NRW,Bielefeld,5711,23279,42570,,
2007,7,NRW,Bielefeld,5711,18926,35580,,
2007,8,NRW,Bielefeld,5711,23790,42121,,
2007,9,NRW,Bielefeld,5711,26384,48620,,
2007,10,NRW,Bielefeld,5711,25864,47704,,
2007,11,NRW,Bielefeld,5711,27639,44757,,
2007,12,NRW,Bielefeld,5711,19981,34031,,
2006,1,NRW,Bielefeld,5711,19950,35640,,
2006,2,NRW,Bielefeld,5711,21929,38878,,
2006,3,NRW,Bielefeld,5711,25149,43722,,
2006,4,NRW,Bielefeld,5711,21672,38265,,
2006,5,NRW,Bielefeld,5711,25857,45289,,
2006,6,NRW,Bielefeld,5711,25015,48560,,
2006,7,NRW,Bielefeld,5711,17708,34094,,
2006,8,NRW,Bielefeld,5711,23240,41266,,
2006,9,NRW,Bielefeld,5711,28311,50231,,
2006,10,NRW,Bielefeld,5711,24572,44664,,
2006,11,NRW,Bielefeld,5711,27446,44770,,
2006,12,NRW,Bielefeld,5711,19844,33219,,
2005,1,NRW,Bielefeld,5711,20162,36483,,
2005,2,NRW,Bielefeld,5711,21046,37232,,
2005,3,NRW,Bielefeld,5711,21671,40184,,
2005,4,NRW,Bielefeld,5711,26118,45808,,
2005,5,NRW,Bielefeld,5711,22411,39867,,
2005,6,NRW,Bielefeld,5711,24956,45387,,
2005,7,NRW,Bielefeld,5711,18320,36675,,
2005,8,NRW,Bielefeld,5711,19936,38019,,
2005,9,NRW,Bielefeld,5711,27513,49159,,
2005,10,NRW,Bielefeld,5711,24544,43829,,
2005,11,NRW,Bielefeld,5711,25734,44027,,
2005,12,NRW,Bielefeld,5711,18531,31254,,
2004,1,NRW,Bielefeld,5711,18063,35996,,
2004,2,NRW,Bielefeld,5711,20576,38051,,
2004,3,NRW,Bielefeld,5711,23345,41727,,
2004,4,NRW,Bielefeld,5711,19172,35539,,
2004,5,NRW,Bielefeld,5711,21931,43375,,
2004,6,NRW,Bielefeld,5711,22862,40827,,
2004,7,NRW,Bielefeld,5711,19892,38959,,
2004,8,NRW,Bielefeld,5711,15958,31546,,
2004,9,NRW,Bielefeld,5711,26750,48119,,
2004,10,NRW,Bielefeld,5711,24240,46122,,
2004,11,NRW,Bielefeld,5711,25040,43397,,
2004,12,NRW,Bielefeld,5711,17795,32351,,
2003,1,NRW,Bielefeld,5711,19023,33569,,
2003,2,NRW,Bielefeld,5711,20666,36098,,
2003,3,NRW,Bielefeld,5711,22506,40395,,
2003,4,NRW,Bielefeld,5711,17429,33298,,
2003,5,NRW,Bielefeld,5711,23909,43327,,
2003,6,NRW,Bielefeld,5711,21061,36562,,
2003,7,NRW,Bielefeld,5711,20683,39315,,
2003,8,NRW,Bielefeld,5711,15377,31261,,
2003,9,NRW,Bielefeld,5711,22908,42995,,
2003,10,NRW,Bielefeld,5711,23220,45547,,
2003,11,NRW,Bielefeld,5711,23827,41172,,
2003,12,NRW,Bielefeld,5711,17681,30428,,
2002,1,NRW,Bielefeld,5711,20004,38015,,
2002,2,NRW,Bielefeld,5711,20352,36853,,
2002,3,NRW,Bielefeld,5711,20285,38381,,
2002,4,NRW,Bielefeld,5711,21607,39860,,
2002,5,NRW,Bielefeld,5711,19949,36978,,
2002,6,NRW,Bielefeld,5711,22955,41230,,
2002,7,NRW,Bielefeld,5711,19034,39342,,
2002,8,NRW,Bielefeld,5711,17674,35422,,
2002,9,NRW,Bielefeld,5711,23286,43218,,
2002,10,NRW,Bielefeld,5711,21741,41335,,
2002,11,NRW,Bielefeld,5711,22757,41338,,
2002,12,NRW,Bielefeld,5711,15817,28155,,
2001,1,NRW,Bielefeld,5711,20354,36283,,
2001,2,NRW,Bielefeld,5711,21339,36852,,
2001,3,NRW,Bielefeld,5711,24544,45042,,
2001,4,NRW,Bielefeld,5711,19962,39495,,
2001,5,NRW,Bielefeld,5711,25534,46710,,
2001,6,NRW,Bielefeld,5711,24997,45374,,
2001,7,NRW,Bielefeld,5711,17719,36404,,
2001,8,NRW,Bielefeld,5711,21273,41774,,
2001,9,NRW,Bielefeld,5711,27583,53309,,
2001,10,NRW,Bielefeld,5711,24380,48539,,
2001,11,NRW,Bielefeld,5711,25755,49203,,
2001,12,NRW,Bielefeld,5711,17204,32152,,
2000,1,NRW,Bielefeld,5711,20476,35099,,
2000,2,NRW,Bielefeld,5711,23706,42178,,
2000,3,NRW,Bielefeld,5711,30334,50409,,
2000,4,NRW,Bielefeld,5711,19246,34783,,
2000,5,NRW,Bielefeld,5711,27121,48482,,
2000,6,NRW,Bielefeld,5711,22783,42561,,
2000,7,NRW,Bielefeld,5711,18042,36512,,
2000,8,NRW,Bielefeld,5711,24012,45404,,
2000,9,NRW,Bielefeld,5711,27581,49766,,
2000,10,NRW,Bielefeld,5711,25012,45322,,
2000,11,NRW,Bielefeld,5711,24386,44046,,
2000,12,NRW,Bielefeld,5711,17269,29607,,
1999,1,NRW,Bielefeld,5711,18471,31981,,
1999,2,NRW,Bielefeld,5711,18286,33585,,
1999,3,NRW,Bielefeld,5711,23026,42725,,
1999,4,NRW,Bielefeld,5711,21587,39300,,
1999,5,NRW,Bielefeld,5711,24407,44078,,
1999,6,NRW,Bielefeld,5711,20250,36852,,
1999,7,NRW,Bielefeld,5711,14282,28197,,
1999,8,NRW,Bielefeld,5711,19608,37128,,
1999,9,NRW,Bielefeld,5711,23959,43781,,
1999,10,NRW,Bielefeld,5711,21778,39256,,
1999,11,NRW,Bielefeld,5711,24418,41746,,
1999,12,NRW,Bielefeld,5711,19282,32555,,
1998,1,NRW,Bielefeld,5711,17829,30948,,
1998,2,NRW,Bielefeld,5711,17597,30589,,
1998,3,NRW,Bielefeld,5711,21239,38188,,
1998,4,NRW,Bielefeld,5711,18094,34432,,
1998,5,NRW,Bielefeld,5711,20588,39956,,
1998,6,NRW,Bielefeld,5711,19550,34555,,
1998,7,NRW,Bielefeld,5711,13218,26952,,
1998,8,NRW,Bielefeld,5711,17121,34027,,
1998,9,NRW,Bielefeld,5711,21144,38500,,
1998,10,NRW,Bielefeld,5711,20131,37385,,
1998,11,NRW,Bielefeld,5711,22488,38822,,
1998,12,NRW,Bielefeld,5711,16861,28854,,
1997,1,NRW,Bielefeld,5711,19193,33556,,
1997,2,NRW,Bielefeld,5711,17786,32324,,
1997,3,NRW,Bielefeld,5711,20737,36208,,
1997,4,NRW,Bielefeld,5711,22252,39868,,
1997,5,NRW,Bielefeld,5711,18666,35909,,
1997,6,NRW,Bielefeld,5711,20313,37025,,
1997,7,NRW,Bielefeld,5711,13326,27672,,
1997,8,NRW,Bielefeld,5711,16712,33341,,
1997,9,NRW,Bielefeld,5711,24628,44960,,
1997,10,NRW,Bielefeld,5711,22781,40813,,
1997,11,NRW,Bielefeld,5711,21926,37855,,
1997,12,NRW,Bielefeld,5711,14645,24381,,
1996,1,NRW,Bielefeld,5711,17961,29240,,
1996,2,NRW,Bielefeld,5711,17002,28242,,
1996,3,NRW,Bielefeld,5711,19337,35718,,
1996,4,NRW,Bielefeld,5711,18145,32880,,
1996,5,NRW,Bielefeld,5711,21117,39112,,
1996,6,NRW,Bielefeld,5711,22108,39268,,
1996,7,NRW,Bielefeld,5711,13841,26737,,
1996,8,NRW,Bielefeld,5711,17576,33540,,
1996,9,NRW,Bielefeld,5711,23611,42013,,
1996,10,NRW,Bielefeld,5711,23022,42279,,
1996,11,NRW,Bielefeld,5711,22460,37998,,
1996,12,NRW,Bielefeld,5711,16075,28756,,
1995,1,NRW,Bielefeld,5711,17089,28715,,
1995,2,NRW,Bielefeld,5711,15990,28201,,
1995,3,NRW,Bielefeld,5711,20548,36427,,
1995,4,NRW,Bielefeld,5711,15746,30327,,
1995,5,NRW,Bielefeld,5711,21872,41468,,
1995,6,NRW,Bielefeld,5711,17065,32164,,
1995,7,NRW,Bielefeld,5711,14730,31056,,
1995,8,NRW,Bielefeld,5711,17526,36968,,
1995,9,NRW,Bielefeld,5711,23527,42451,,
1995,10,NRW,Bielefeld,5711,21431,40489,,
1995,11,NRW,Bielefeld,5711,20820,36731,,
1995,12,NRW,Bielefeld,5711,14527,24844,,
2024,1,NRW,Bochum,5911,25500,48170,,
2024,2,NRW,Bochum,5911,28563,52257,,
2024,3,NRW,Bochum,5911,35855,65451,,
2024,4,NRW,Bochum,5911,36328,64385,,
2024,5,NRW,Bochum,5911,39697,69582,,
2024,6,NRW,Bochum,5911,42919,76838,,
2024,7,NRW,Bochum,5911,,,,
2024,8,NRW,Bochum,5911,,,,
2024,9,NRW,Bochum,5911,,,,
2024,10,NRW,Bochum,5911,,,,
2024,11,NRW,Bochum,5911,,,,
2024,12,NRW,Bochum,5911,,,,
2023,1,NRW,Bochum,5911,20823,40971,,
2023,2,NRW,Bochum,5911,23593,47459,,
2023,3,NRW,Bochum,5911,30253,59234,,
2023,4,NRW,Bochum,5911,30025,59137,,
2023,5,NRW,Bochum,5911,31996,63647,,
2023,6,NRW,Bochum,5911,32322,57604,,
2023,7,NRW,Bochum,5911,25385,47822,,
2023,8,NRW,Bochum,5911,32145,63722,,
2023,9,NRW,Bochum,5911,34686,67651,,
2023,10,NRW,Bochum,5911,35013,65933,,
2023,11,NRW,Bochum,5911,33267,62644,,
2023,12,NRW,Bochum,5911,25800,49462,,
2022,1,NRW,Bochum,5911,9705,24925,,
2022,2,NRW,Bochum,5911,12089,29198,,
2022,3,NRW,Bochum,5911,18033,37038,,
2022,4,NRW,Bochum,5911,22350,43879,,
2022,5,NRW,Bochum,5911,26697,51702,,
2022,6,NRW,Bochum,5911,27788,54260,,
2022,7,NRW,Bochum,5911,25073,48304,,
2022,8,NRW,Bochum,5911,28875,57712,,
2022,9,NRW,Bochum,5911,31288,62482,,
2022,10,NRW,Bochum,5911,33197,61075,,
2022,11,NRW,Bochum,5911,29078,56417,,
2022,12,NRW,Bochum,5911,25987,49061,,
2021,1,NRW,Bochum,5911,1727,5118,,
2021,2,NRW,Bochum,5911,2314,8846,,
2021,3,NRW,Bochum,5911,3098,11194,,
2021,4,NRW,Bochum,5911,2654,10156,,
2021,5,NRW,Bochum,5911,3616,13174,,
2021,6,NRW,Bochum,5911,6954,20277,,
2021,7,NRW,Bochum,5911,7622,21218,,
2021,8,NRW,Bochum,5911,16594,31299,,
2021,9,NRW,Bochum,5911,13503,35594,,
2021,10,NRW,Bochum,5911,21984,45874,,
2021,11,NRW,Bochum,5911,20693,43481,,
2021,12,NRW,Bochum,5911,12697,30782,,
2020,1,NRW,Bochum,5911,24659,43258,,
2020,2,NRW,Bochum,5911,28192,48244,,
2020,3,NRW,Bochum,5911,10205,22863,,
2020,4,NRW,Bochum,5911,999,5099,,
2020,5,NRW,Bochum,5911,2587,8858,,
2020,6,NRW,Bochum,5911,5964,13871,,
2020,7,NRW,Bochum,5911,7328,16099,,
2020,8,NRW,Bochum,5911,10418,25409,,
2020,9,NRW,Bochum,5911,12189,30687,,
2020,10,NRW,Bochum,5911,9208,24720,,
2020,11,NRW,Bochum,5911,4961,18472,,
2020,12,NRW,Bochum,5911,2138,9504,,
2019,1,NRW,Bochum,5911,25275,44599,,
2019,2,NRW,Bochum,5911,28341,48675,,
2019,3,NRW,Bochum,5911,34245,57528,,
2019,4,NRW,Bochum,5911,30566,50938,,
2019,5,NRW,Bochum,5911,33391,56013,,
2019,6,NRW,Bochum,5911,31128,55614,,
2019,7,NRW,Bochum,5911,28950,51269,,
2019,8,NRW,Bochum,5911,29123,50183,,
2019,9,NRW,Bochum,5911,33221,59172,,
2019,10,NRW,Bochum,5911,35865,61250,,
2019,11,NRW,Bochum,5911,35159,60709,,
2019,12,NRW,Bochum,5911,27918,47342,,
2018,1,NRW,Bochum,5911,26839,47745,,
2018,2,NRW,Bochum,5911,29944,51179,,
2018,3,NRW,Bochum,5911,32733,55267,,
2018,4,NRW,Bochum,5911,33822,55960,,
2018,5,NRW,Bochum,5911,27203,46832,,
2018,6,NRW,Bochum,5911,30941,52601,,
2018,7,NRW,Bochum,5911,27716,48590,,
2018,8,NRW,Bochum,5911,28305,49776,,
2018,9,NRW,Bochum,5911,34430,61338,,
2018,10,NRW,Bochum,5911,34333,57883,,
2018,11,NRW,Bochum,5911,36564,60616,,
2018,12,NRW,Bochum,5911,27803,46979,,
2017,1,NRW,Bochum,5911,27641,44915,,
2017,2,NRW,Bochum,5911,29070,47024,,
2017,3,NRW,Bochum,5911,38232,61529,,
2017,4,NRW,Bochum,5911,34923,56529,,
2017,5,NRW,Bochum,5911,34508,58127,,
2017,6,NRW,Bochum,5911,30770,50635,,
2017,7,NRW,Bochum,5911,29930,48692,,
2017,8,NRW,Bochum,5911,29479,49436,,
2017,9,NRW,Bochum,5911,35799,60479,,
2017,10,NRW,Bochum,5911,36608,60710,,
2017,11,NRW,Bochum,5911,35663,59408,,
2017,12,NRW,Bochum,5911,28779,48848,,
2016,1,NRW,Bochum,5911,25527,44411,,
2016,2,NRW,Bochum,5911,29232,49428,,
2016,3,NRW,Bochum,5911,31075,53969,,
2016,4,NRW,Bochum,5911,35431,60044,,
2016,5,NRW,Bochum,5911,30693,52757,,
2016,6,NRW,Bochum,5911,30384,54354,,
2016,7,NRW,Bochum,5911,27039,46750,,
2016,8,NRW,Bochum,5911,30951,54399,,
2016,9,NRW,Bochum,5911,33515,57804,,
2016,10,NRW,Bochum,5911,36362,60722,,
2016,11,NRW,Bochum,5911,34865,60900,,
2016,12,NRW,Bochum,5911,28636,46679,,
2015,1,NRW,Bochum,5911,25385,43686,,
2015,2,NRW,Bochum,5911,27813,47214,,
2015,3,NRW,Bochum,5911,32857,56354,,
2015,4,NRW,Bochum,5911,31032,51617,,
2015,5,NRW,Bochum,5911,33218,55704,,
2015,6,NRW,Bochum,5911,32127,51864,,
2015,7,NRW,Bochum,5911,23952,40680,,
2015,8,NRW,Bochum,5911,32501,56683,,
2015,9,NRW,Bochum,5911,31732,56798,,
2015,10,NRW,Bochum,5911,37527,62787,,
2015,11,NRW,Bochum,5911,35679,60377,,
2015,12,NRW,Bochum,5911,26375,45868,,
2014,1,NRW,Bochum,5911,24453,41527,,
2014,2,NRW,Bochum,5911,26304,45587,,
2014,3,NRW,Bochum,5911,33089,54535,,
2014,4,NRW,Bochum,5911,31191,51492,,
2014,5,NRW,Bochum,5911,34939,60381,,
2014,6,NRW,Bochum,5911,29085,48929,,
2014,7,NRW,Bochum,5911,24666,42816,,
2014,8,NRW,Bochum,5911,32450,54598,,
2014,9,NRW,Bochum,5911,34264,61012,,
2014,10,NRW,Bochum,5911,35653,59139,,
2014,11,NRW,Bochum,5911,33530,60240,,
2014,12,NRW,Bochum,5911,25641,44530,,
2013,1,NRW,Bochum,5911,24960,42967,,
2013,2,NRW,Bochum,5911,25493,44514,,
2013,3,NRW,Bochum,5911,31594,54476,,
2013,4,NRW,Bochum,5911,32408,53668,,
2013,5,NRW,Bochum,5911,33693,53770,,
2013,6,NRW,Bochum,5911,30466,51962,,
2013,7,NRW,Bochum,5911,29629,49696,,
2013,8,NRW,Bochum,5911,28816,47083,,
2013,9,NRW,Bochum,5911,35298,62202,,
2013,10,NRW,Bochum,5911,37222,66642,,
2013,11,NRW,Bochum,5911,35985,61680,,
2013,12,NRW,Bochum,5911,27394,46863,,
2012,1,NRW,Bochum,5911,25653,44135,,
2012,2,NRW,Bochum,5911,26777,46880,,
2012,3,NRW,Bochum,5911,32797,56757,,
2012,4,NRW,Bochum,5911,30588,48683,,
